A	麵包,讚,
A	太差,了,/,門卡進,不,去,/,整個,壞,掉,/,晚上,大,停電,戶,/,還不給換,房間,/,真的,是,很差,的,體驗,/,然後,晚上,的,自助餐,真的,誇張,的,爛,/,熟食,才,6,樣,/,東西,少,的,可以,/,海鮮,也,不,新鮮,/,真的,/,爛,
A	地點,不錯,
A	還不錯,的,地方,
A	牛排,館,餐點,精緻,/,口味,獨特,
A	餐點,普通,
A	入住,時一樓,還在,改建,/,
A	你們,的,飯店,管理,很差,勁,/,說,什麼,五星,級,/,連,1,星,都,不值,/,連,員工,的,基本,的,服務,態度,都,沒有,/,談什麼,5,星,/,客戶,反映,一樣,沒,改進,/,管理,太差,/,對,客戶,反映,置之不理,/,不是,一個,好,體系,/,
A	餐點,種類,偏少,/,味道,一般,/,
A	有,菸,味,/,小孩,因此,過敏,大,發作,/,
A	停車場,收費,阿桑,只會,聊天,/,不會,服務,/,動作,超慢,/,客訴,後,還找,身上,沒,員工,名牌,壯碩,男子,來助勢,/,是,一次,很,不,愉快,消費,經驗,
A	請,注意,/,這家,酒店,無法,控,製,酒店,的,空氣,污染,/,因為,很多,中國,遊客,打破,了,房間,內,的,規則,/,我,的,兩個,孩子,在,過敏,期間,有,過敏,問題,和,痛苦,/,孩子,們,整晚,都,在,咳嗽,/,我,也,有,三個,晚上,不眠之夜,/,酒店,承認,他們,無能,為力,/,
A	2,顆星給,的,是,房間,真的,還不錯,/,櫃檯,服務,和,飯店,政策,很糟,/,1,/,從,一到,飯店,沒有,停車位,就,很氣,/,問了,櫃檯,伍,小姐,/,她,先問,我,使用,什麼,平台,訂房,/,一,聽到,天成,明星,三不缺,一,住房,卷,/,就,說,沒有,保留,車位,/,如果,車位,額,滿要,自行,在,附近,找,自費,停車場,/,這樣,的,問法,不禁,讓,人,覺得,有,差別,待遇,/,而且,態度,就是,妳自己,想,辦法,/,沒有,就是,沒有,/,上次,入住,天成,飯店,也,遇到,同樣,問題,/,但,天成,很,有,誠意,的,給了,週邊,停車場,四個,小時,免費,停車券,/,2,/,因票,卷,規定,只能,加價升,等,三人房,/,我們,是,二,大二,小,/,只能,加一人,入住,880,元,/,附,早餐,/,及,另加,一客,孩童,早餐,220,元,/,但,櫃檯,說,住房,的,880,和,早餐,的,220,要,分開,付,/,不能,/,合併,使用,1000,元面額,的,國旅卷,付費,/,因為,國旅卷,只能,用,在,住宿,上,/,我,說,那,餐廳,不隸屬,你們,飯店,嗎,/,他,說,沒辦法,我們,餐廳,和,住房,的,帳是,分開,算,的,/,我,說,那,你們,可以,開立,剩餘面,額,的,單子,讓,我,去,餐廳,補,早餐,價差,/,他,說,我們,沒辦法,/,我,受到,的,員工,教育,訓練,就是,這樣,/,又,是,一個,態度,堅定,的,員工,/,哈哈,/,天成,飯店,是,住宿,880,/,孩童,早餐,260,可以,一起,使用,國旅卷,結帳,/,因為,很累,了,/,真的,不想,再,影響,心情,就算,了,/,只能,說,花園,飯店,的,員工,訓練,真的,很,有素,/,高,姿態,的,回應,方式,真的,做,得很,到位,/,對,了,/,我們,晚上,6,/,30,到,的,/,最後,爸爸,在,8,/,15,才,停到,車位,/,住,了,華山,町,/,天成,/,花園,/,總結,一下,/,華山,/,沒有,停車場,/,房間,算新,/,比較,像,青年,旅社,/,早餐,樣式,少,/,天成,/,有,停車場,/,房間,設備,非常,老舊,/,吃,的,種類,可以,但,不,美味,/,花園,/,有,停車場,/,房間,新穎,及,很,有,巧思,/,吃,的,好,/,服務,態度,不佳,/,我,台北人,會,入住,這,三家,真的,就是,沖,著天,和,瑞穗,酒店,買三不缺,一,的,卷,/,不過,也,讓,我,見識,到,台北,的,四星,飯店,素質,/,
A	失望,的,下午茶,/,
A	廚師,/,生魚片,/,一臉,不,開心,
A	良好,的,位置,條件,/,浴室,有,淋浴,間,/,我,希望,衛生紙,有備,用,/,我,被,要求,通過,電話,帶來,/,淋浴房,下方,的,模具,/,這是,三,/,
A	房間,正常,/,地點,離西門,約,十五,分鐘,/,比較,静,/,早餐,也,不錯,
A	整體,還,酸性,不錯,
A	服務,員態度,極差,/,電視,節目,太少,
A	單獨,/,無,百年,
A	花園,Thai,/,thai,泰式,料理,/,菜單,種類,不多,/,味道,偏,鹹,少,了,泰式,的,風味,/,價位,不,高,但,份量,少,/,餐具,用,金色,蠻,精緻,/,
A	婚宴,國際,廳,上菜,好慢,/,
A	人不知,道,多,啥,/,要,吃,中餐,buffe,還不給,現場,訂位,/,人,不,到期,後,才,說,客滿,/,爛,
A	感謝,租約,修理,停車場,的,空調,/,
A	菜,不,新鮮,/,配菜,重,複,性高,/,感覺,誠意,不足,/,
A	團體,在,哪裡,聚餐,/,菜難,吃,死,了,/,沒有,拿出,來,/,令人,喜悅,的,菜色,
A	下午茶,場的,女,員工,/,疑似,值班,經理,/,態度,很差,/,從頭,到,尾連,您好,/,謝謝,都,沒,講過,/,講話,口氣,也,很,不好,/,但是,小帥哥,員工,態度,很好,
A	晚上,6,點進,六國,餐廳,用餐,/,馬,來,西亞,美食,節,/,熱食,都,是,冷,/,溫,的,/,連湯,也,是,溫,的,/,想吃熱,的,只能,吃現,煮,的,切仔,麵,/,吃,一盤,熱食,已,不是,很,想,吃,了,/,浪費,了,636,元,/,全家,5,人,/,星級,旅館,/,柳橙汁,竟然,是,粉泡,的,/,唉,/,不會,再,來,了,
A	感覺,不佳,
A	從,Seamonding,乘坐,巴士站,/,約,7,分鐘,/,就,在家,樂福,面前,/,我,早餐,時,沒有,韓國,料理,/,房間,很,乾淨,/,床,和,廁所,都,很好,/,我,想,我,能,以,這個,價格,遇到,一家,好,酒店,因為,我,在,Seamonding,走,了,一會兒,/,
A	下午茶,就是,在,平常,用餐,的,餐廳,
A	它,傷害,了,日本,商務,酒店,的,醜陋,/,最好,不要,擔心,因為,它,是,一家,五星,級,酒店,/,我用,它,3,晚,4,天,/,首先,/,是否,使用,過,牙刷,/,還有,一些,東西,有,被,打開,和,使用,的,證據,/,由於,走廊,裡有,一個,清潔,工,/,我,有,一個,新,的,手勢,/,看來,我,父母,的,房間,裡的,浴巾,很濕,/,衛生紙,沒有,變化,/,它,丟失並,被,召喚,/,帶,它,需要,很長,時間,/,退房,時間,是,12,/,00,/,但,房間,清潔,在,12,/,00,之前,開始,/,你,可能,會,害怕,即使,你,有,行李,也,可以,放在,手裡,/,最好,不要,放棄,貴,重物,品,/,我,早上,離開,了,我,的,房間,/,當我,回來,時,/,我,在,房間,裡,遇到,了,一名,清潔,工,/,曾經,有過,一段,時間,/,早餐,豐富,多樣,/,員工,的,態度,很糟,糕,/,吧,/,這個,最好,不要,去,/,工作,人員,根本,不,懂,酒精,/,他,在,看書,的,同時,製作,清酒,/,有人,在,準備,好時,就,喝完,了,/,我會,等,一會兒,/,順便,說,一句,/,我們,是,四,個人,/,但,沒有,其他,客戶,/,令人,失望,的,是,/,教育工作者,的,教學,是,不切,實際,的,/,因為,它,整體,上,是,美麗,的,/,
A	才,過三個,月,/,港點,價錢,不變,/,體積,卻,大大,縮水,/,我用,了,一樣,的,餐具,吃,相同,的,餐點,/,大小,差距,很,明顯,/,故並,非,心理,上,錯覺,/,
A	地點,不錯,/,就,這樣,/,
A	今天,住,1509,從,入住,就,有,個,低頻,聲音,一直,在,響,/,反應,後,說,是,冷氣,問題,/,但,卻,又,無法,解決,/,住,飯店,就是,因為,希望,有,好,的,睡眠,/,但,這樣,根本,完全,影響,休息,/,這,部份,我,真的,無法,接受,這,回覆,/,如果,可以,我會給,0,顆星,打掃,清潔,很,確實,/,服務,可以,/,就是,訂房,電話,很,推,託,又,不,主動,回覆,
A	房間,本身,非常,非常,棒,/,明亮,寬敞,新穎,/,高樓,層,視野,也,不錯,/,小美犀,的,AI,服務,/,為,入住,過程,增加,非常,多,的,趣味,/,唯,服務生,品質,/,極待,加強,/,尤其,是,餐廳,的,服務生,/,中餐,蛋糕,區,必須,由,服務生,夾取,/,但,服務生,常常,不在,區內,/,在區,內,的,時候,/,面對,客人,態度,非常,不耐,煩,/,用,/,你,要,什麼,/,來,詢問,客人,/,完全,不是,星級,飯店,該,有的,服務,品質,/,夾取,蛋糕,放在,客人,盤子,上面,的,時候,/,力道,非常,大,/,嚴重,影響,客人,用餐,心情,/,早餐,時段,/,由於,我們,是,入住,時加購,早餐,/,飯店,內部,沒有,銜,接好,導致,領,臺,員,的,本子,沒有,這個,房號,/,服務生,確認,過程,有,/,擲筆,/,的,動作,/,然後,轉身,到,後方,打電話,再次,確認,/,確認,本身,沒有,問題,/,但,服務,生態,度,完全,不,專業,/,員工,訓練,待,好好,加強,
A	優點,/,房間,很,寬,敞,/,可以,放,很多,行李,/,清潔,/,缺點,/,自助,早餐,補充,速度,不夠,快,/,早上,10,點,之前,吃,了,很多,食物,/,早餐,已經,結束,了,/,而且,/,洗澡,時水會,從,淋浴,中,漏出,/,地板,墊,一直,濕,/,
A	整潔,度不錯,/,走廊,略顯,壓迫,感,/,浴缸,太小,了,是,方形,的,有些,失望,/,
A	停車,方便,/,地址,好找,/,裝潢,好,/,菜色,普通,/,服務,態度,親切,
A	陸客,居多,/,個人,素質,實在,/,不,說,也,胃罷,/,
A	蟑螂,走出,壁櫥,/,如果,房間,很好,而且,早餐,很,美味,怎麼辦,/,某些,員工,對,客戶,並不,十分,關注,/,我,不能,在,早餐,桌上,放,一把,叉,刀,/,從,不,推薦,/,去,另一家,酒店,/,並,得到,更好,的,待遇,/,
A	櫃檯,男,服務生,解釋,說明,態度,不佳,/,沒有,耐心,/,有待,加強,/,應,平等,對待,每位,顧客,
A	前言,/,上,花園,官網,訂房,/,要,小心,/,訂一間,會給,兩間,/,取消,操作,時,/,日期,會,自動,重置,/,刷卡,前要,再三,確認,日期,/,我,是,苦主,/,但,我,承認,我,自己,沒看,仔細,/,幾,年前,曾經,來,住過,一次,/,那時,很,感覺,很,清淨,簡單,/,於是,這次,又,選擇,花園,/,這次,上,來,台北,主,要是,全家人,隔天,一早,參加,祖母,的,喪禮,/,家人,需要,養足,精神,/,避免,舟車,勞頓,/,就,打算,在,5,/,26,號,那天,入住,/,沒想到,陸客,雜亂,一堆,/,房間,外,沒禮貌,的,就算,了,/,我,入住,的,502,號房,/,在,房間,內,/,半夜,1,點,/,似乎,隔壁,房客,玩,回來,了,/,他們,的,放水,聲音,/,水管,聲,/,竟然,在,我,房間,可以,大聲,到,壓過,外面,救護車,的,聲音,/,持續,到,半夜,2,點多,/,然後,又,聽到,好像,操著,大陸,口音,的,人,在,他們,浴室,大聲,聊天,/,我們,502,房聽,得,一清二楚,/,隔音,也,太差,了,吧,/,根本,就,無法,好好,休息,/,隔天,祖母,的,喪禮,/,我,整個,頭痛,欲裂,/,想,避免,舟車,勞頓,/,結果,反而,更慘,/,再來,是,冷氣,開關,偶爾,發出,答答,答,的,聲音,/,床頭,燈,的,開關,沒喬好,的話,/,會,突然,一閃,一閃,/,你,會,以為,遇到,魔神,仔,/,更,扯,的,是,退,房前,/,我,和,家人,再三,確認,冰箱,的,啤酒,和,水要,不要,錢,/,有無價,目表,/,找,了,很久,都,沒,發現,有價,目表,/,想,說,一晚,4940,元,的,房價,應該,都,有,附贈,/,就,放心,的,拿,了,/,結果,/,竟然,在,退房,時,服務,人員,告知,我們,啤酒,要,錢,/,我,說,怎,沒有,價目表,/,或,標示,清楚,以免,誤拿,/,服務,人員,說,有,/,但,他,不,知道,放,哪裡,/,我們,又,狼狽,的,回,房間,/,打開,行李箱,/,把,兩罐,啤酒,放回,冰箱,/,然後,退房,/,退房,時,又,遇到,好像,大陸,人,的,房客,在,退房,時,/,故意,激怒,櫃台,人員,/,這個,櫃台,人員,素質,也,差,/,三兩下,就,被,激怒,的,大聲,囔,曩,/,這一,擔擱,/,害,我們,差點,趕不上,祖母,的,喪禮,/,我們,這,輩子,不會,再,入住,了,/,這種,素質,的,飯店,/,你們,賺,我們,的,錢,賺,得,心安,嗎,/,算了,/,反正,你們,有,國外,觀光,客,/,已經,不重,品質,了,/,
A	經,/,ho,/,tel,/,C0M,/,訂此,酒店,/,入住,後,評級,低分,/,居然,被,/,ho,/,tel,/,C0M,/,拒絕,/,可見,只,收納,高評,/,呃,人,有,一手,/,評級,內容,主要,提及,大陸客,很多,/,不守,規矩,/,爭先恐,後,/,便,不准,評分,公佈,在,/,ho,/,tel,/,C0M,/,供,其他,準,旅客,參考,
A	餐點,普通,/,沒有,該,有的,水準,
A	囍,宴,桌菜,水準,還不錯,/,可惜,服務,員,水準,不一,
A	第一次,入住,花園,酒店,/,實際,感受,/,分享,如下,/,1,/,房間,還算,乾淨,/,2,/,櫃檯,服務,人員,令人,感覺,/,冷漠,/,無,微笑,/,3,/,客人,詢問,問題,/,沒有,感受,願意,協助,的,熱忱,/,當時,櫃檯,也,沒什麼,客人,/,整體,感受,/,沒有,星級,飯店,應,有的,水準,/,整體,感受,/,不佳,
A	自助餐,菜色,很差,不,值得,花近,八佰元,吃,/,
A	好多,朋友,喜愛,的,用餐,地點,/,因是,自助式,的,/,加上,有,現點,/,少,/,的,/,感覺,不錯,/,只是,各人,口感,不一,/,對,我,而言,並不太,喜歡,且,沒有,變化,/,去,了,幾次,/,
A	櫃檯,先生,服務,態度,欠佳,/,專業,度,不足,/,很,掃興,
A	貴,酒店,的,buffet,真的,是,我,吃過,最難,吃,的,/,你們,真的,是,五星,級,/,多一顆,星給,你們,是給,甜點,及,餅乾,的,部分,/,不過,你們,整體,要,改進,的,地方,實在,不想,贅述,了,
A	極度,烂,的,自助,晚餐,/,可以,的話,我會給,他,負分,/,首先,空調,完全,不凉,/,吃,得,滿身,大汗,/,其次,/,品款,選擇,非常少,/,吃到,10,點的,自助餐,/,8,點,多餐,點,已不,補,/,慢個,幾拍,很多,餐點,都,吃,不到,/,吃到,最後,連最,基本,的,水,也,不補,/,再者,/,服務,生態,度極度,懶散,/,站,在,甜點,櫃前,幾,分鐘,/,完全,無视,我,/,最後,/,以,這種,價位,台北市,比,他,好,的,選擇,有,好幾,百個,/,第一次,去,飯店,吃,自助餐,吃到,這麼,火大,/,
A	房內算,乾淨,/,枕頭,好,躺,/,電梯,人,很多,/,只有,兩台,可以,使用,等,很久,/,早餐,原本,很,期待,結果,很,普通,選擇,不多,/,認真,打分,數,應該,只有,70,分,/,
A	一樓,的,自助餐,/,生魚,片區,只有,2,/,3,種叫,不出,來,的,魚種,/,沒有,鮭魚,/,鮪,魚,/,花枝,/,鮮蝦,/,熱食區,動線,不明,/,菜色,又,少,/,我,有,第一次,看到,有,炒,麵,/,蒸蛋,/,炒,高麗菜,/,生日,慶生選,這裡,/,我,感覺,今年,運勢,不太好,/,不,推薦,
A	自助餐,種類,不多,/,盤子,因洗滌,有,刮傷,污損,痕跡,/,
A	格局,有點,小,
A	與,我,住過,的,世界各地,的,酒店,相比,/,它,很,不錯,但,不是,最好,的,/,價格,匹配,接近,/,考慮,到,我,很,高興,的,城市,/,取決,於,標準,/,工作,人員,很好,/,很,乾淨,/,
A	自助餐,的,食物,不敢,恭維,/,牛肉,羊肉,排,好像,在,咬,橡皮筋,
A	喜宴,場地,簡單,大方,/,服務,人員,親切,有禮,/,
A	兩顆,星是給,櫃檯,服務,人員,/,當初,訂房,時,註,明,要,遠,離,電梯,/,入住,時,也,特別,再三,確認,/,但,最後,給了,我,一間,在,貨梯,旁備,品室,的,房間,/,整天,都,是,乒乒乓乓,的,開關門,聲音,/,溫馨,家庭,房,的,浴缸,小到,只能,泡腳,/,餐廳,早餐,優秀,/,服務,有禮,/,比,客房,櫃檯,表現,好,太多,/,
A	食材,種類,偏少,/,多樣,性少,/,
A	靠近,家樂福,/,有,許多,餐館,/,步行,10,分鐘,即可,到達,西門,町,/,房間,乾淨,現代,/,浴缸,太小,/,
A	很,失望,/,永遠,不會,再,來,/,從來,沒有,在,住宿,期間,就,如此,失望,/,因為,工作,關係,需要,找,一個,就近,地點,住宿,/,找遍,了,這,附近,說,花園,是,這邊,唯一,五星,/,我並,不,期望,以,這,價錢,能,有,五星,服務,/,環境,但,很多,地方,令人,感到,四星,也,完全,不值,/,三星,也,勉強,/,我,先,說,唯一,可以,讚,的,是,水,壓,足,夠,/,如果,到,台灣,旅遊,/,大多,飯店,都,有,水壓,不足,問題,/,這裡,反而,不錯,/,而,差,的,地方,很多,/,不想,浪費,太多,時間,/,簡單,來,說,/,最劣,的,是,設施,/,用具,很舊,/,連房,內,枱面,玻璃,也,充滿,舊,的,污跡,/,竟然,可以,繼續,使用,/,佩服,/,另外,/,毛巾,頗,舊,/,灰灰,的,/,每天,打掃,房間,的,服務,也,毫無,品質,可言,/,有些,洗護,用品,每天,都,不會,檢查,及,補給,/,toilet,的,厠,紙,每天,只有,一卷,/,用,畢,2,/,3,也,不會,補,/,真的,很,吝嗇,/,仍要,住,上,數天,/,好,希望,快,一點,離開,/,後,補,/,check,/,out,那,一天,/,櫃檯,男生,服務,態度,也,很,配合,這,酒店,/,非常,沒禮貌,/,
A	西式,套餐,可能,太,西式,了,/,我,還不太,習慣,
A	還不錯,吃,/,
A	1,/,若,要求,付,一千,押金,/,是否,應,於,電話,預訂,/,現場,預訂,/,官網,皆,顯示,說,明清,楚,/,2,/,空中,花園,於,防疫,期間,停止,開放,是否,應標示,明確,/,3,/,盥洗,用品,的,質量,有待,加強,/,三星,都,強過,花園,大酒店,/,降低,價格,自然,必須,接待,更多,面向,的,客人,/,如果,不爽,也,不用,擺,在,臉,上,/,感覺,很,不愉,悅,/,目前,不會,考慮,再訪,/,期待,各種,進步,
A	宴席,不知,是,價位,的,因素,還是,/,服務,人員,不,專業,/,
A	住宿,環境,很好,/,住,起來,很,舒適,/,但,不得不,抱怨,早餐,自助,吧,的,部分,/,對於,素食者,非常,的,不,友善,/,素,食品,項,非常,的,少,/,且,標示,非常,不,清楚,/,對於,現今,蔬食,主義,盛行,的,年代,/,希望,貴,酒店,可,嚴加,改善,
A	自助餐,普通,/,牛肉,很,老,/,生魚片,普通,/,菜色,沒有,網,站上,看起,來,豐富,/,就是,用餐,時間,很長,這,一點,不錯,
A	2021,/,11,/,五倍,券,方案,/,早餐,/,NT1700,/,Wifi,故障,都,不,說,/,白帶,了,筆記,型,電腦,/,也,不能,工作,看片,耍,廢,/,整館,大,爆滿,/,沒有,Wifi,的,情況,下小美犀,不,能用,跟,廢物,一樣,/,以後,要,住,還得問,清楚,有,沒有,提供,Wifi,/,Spa,美容,服務,好,/,住客,有,優惠,但,放鬆,的,身體,卻,被,不便,的,網路,給,全盤,搞亂,/,櫃台,要,迎接,客滿,人潮,整個,忙,翻,/,打,櫃台,電話,接要,憑,運氣,/,兩台,電梯,更是,等到,翻掉,/,全館,有,幾層,還在,施工,/,搭捷,運到,小南門,再,拉,行李箱,走去,飯店,真的,不,方便,/,不是,飯店,所,說,走路,二分,鐘就到,/,建議,搭公車,到,和平,醫院,站下,車,/,真的,才,是,/,二分,鐘,/,到,飯店,/,交通,接駁,車要,預約,才,有,發車,/,並,不是,固定,路線,天天,開車,/,而且,只有,到,西門捷,運站,和,龍,山寺,/,下次,我,只會來,做,SPA,但要,住,再,考慮,一下,/,可惜,費,那麼,大,心血,和,金錢,去,改裝,房間,/,也,重新,設計,廁所,/,浴缸,可以,泡澡,又,省水,/,網路,討論度,超高,/,但,服務,品質,和,人力不足,突顯,飯店,軟實力,跟不上,/,早餐,時段,碰到,媽媽,帶二個,吵鬧,的,幼童,又,不管,/,吃飯,配,尖叫,聲,實在,惱人,/,客滿,到,炸,的,台北,花園,大酒店,讓,人心,累,受罪,啊,/,隔音,不算,好,/,走廊,即可,聽到,房內,聲音,/,開關,門聲,也,很,清楚,/,半夜,後,甚至,聽到,樓上,拉,窗簾,的,聲音,及,叮咚,腳步,聲,/,但,櫃台,有,盡力,幫忙,安排,房間,邊間,位置,這點給,90,分,/,
A	今日,在,二樓,包廂,吃飯,/,菜色,與,口味,尚可,/,但是,服務,品質,實在,有,很大,的,進步,空間,/,服務,人員,本身,在,收,/,送餐,與,整理,收下,的,餐盤,整理,時,/,所,製造,出,的,聲響,/,真,不是,普通,的,大,/,金屬,與,磁盤,碰撞,乒乓,響,/,完全,沒有,星級,飯店,的,水準,/,濕菜,與,乾菜,之間,要換,碟子,/,還要,去,拜託,/,結論,就是,/,往,後,的,聚餐,/,我們,是,不會,再,將此,酒店,列入,考量,/,
A	動線,設計,不良,/,服務,以及,接待,方面,經常,已一個,死,要,錢,的,方式,面對,顧客,
A	地點,好,方便,停車,/,以價位,來,看,食物,算多,/,所以,精緻,度,可,加強,
A	大部份,是,沙拉,/,甜點,/,飲料,/,讓,人,感到,有點,空虛,/,
A	價位,合理,/,品質,可,再,加強,
A	早上,被,飯店,施工,的,聲音,吵起,來,/,超,大聲,超吵,的,/,就算,住,5,樓,還是,覺得,非常,吵,/,根本,不是,人住,的,
A	房間,有點,陳,舊,和,小,/,整個,酒店,都,有,一股,奇怪,的,氣味,/,壁紙,也,剝落,了,/,雖然,水壓,很好,/,
A	生日,當天,送,的,蛋糕,撞,臉,了,/,非,常有,誠意,的,星級,飯店,/,
A	食物,有,蟑螂,/,員工,處理,不是,很,主動,積極,/,某些,員工,服務,讓,人,覺得,員工,很,厭世,
A	環境,甚為,狹小,/,但慎,整潔,/,
A	不太好,的,酒店,/,因為,它,的,價格,/,服務,和,住宿,質量,都,不,符合,他們,的,5,星級,/,我會,說,四星,級,對,他們,是,公平,的,/,但,服務,可能,是,3,/,5,星,/,我,預訂,這家,酒店,是,因為,我,的,家人,回台,灣聖,誕節,假期,/,全部,是,因為,它,的,位置,和,等級,/,以及,一個,漂亮,的,頂部,屋頂,花園,/,但是,當,我們,在,2016,年,聖誕節,前,幾天,晚上,呆,在,那裡,時,/,繁忙,時期,/,他們,的,頂層,屋頂,花園,已,關閉,/,健身房,幾乎,沒有,機器,故障,/,前台,工作,人員,通常,不會,微笑,或,打招呼,/,您,不會,期望,每晚,支付,近,/,300NZ,/,240US,/,的,費用,/,他們,有,一個,合理,的,小型,大堂,/,甚至,他們,的,酒吧,券,都,不是,很,誠實,/,買,1,杯,飲料並,獲得,1,杯,免費,飲料券,/,但是,我們,被,要求,買,2,杯,飲料並,獲得,2,杯,飲料,/,否則,/,酒吧,不,接受,我們,的,券,/,在,感覺,到,我們,有點,浪費,了,辛苦,賺來,的,錢,之後,/,我,不會,再,回到,那裡,了,/,一個,半價,的,三星,級,酒店,/,我們,住,在,這裡,/,然後,才,搬到,這家,花園,酒店,/,僅,提供,半價,優惠,和,優越,的,地理位置,/,並為,全家人,提供,免費,自助,早餐,和,24,小時,免費,酒吧,和,小吃,/,也,提供,免費,洗衣,服務,/,儘管,房間,小,了,30,/,40,/,隔音,效果,也,差,強人,意,/,但是,我,的,家人,覺得,我們,整個,台北,之旅,都,應該,住,在,那家,三星,級,酒店,/,不,應該,在,這家,花園,酒店,上浪費,錢,/,
A	這家,酒店,有,空間,限制,/,沒有,游泳池,/,歐陸式,美食,選擇,有限,/,
A	餐宴,飲食,各具特色,/,消費,Ｃ,Ｐ,值尚,划算,/,停車,位置,不,甚,充裕,/,服務,尚有,改善,空間,
A	Buffet,/,熟食品,項,不多,/,甜點,精緻,/,但是,冰淇淋,店員,服務,還是,外國,人,/,不能自己,挖,
A	1,/,31,/,2,/,5,入住,四人房,/,但,隔日,前往,柑仔,店裝,餅乾,發現,別人,都,是,一人,一個,透明,塑膠,袋,/,但,我訂,的,四人房,櫃檯,自動,扣除,小孩,/,只給,大人,兩個,袋子,/,這種,感覺,不佳,/,我,的,兩個,小孩,早餐,也,算人頭,的,不是,嗎,/,2,/,4,晚間,外出,回來,/,房卡,卻,無法,感應,/,一度,懷疑,自己,是不是,弄,錯,時間,/,忘,了,退房,/,但,也,沒,收到,通知,/,詢問,櫃檯,只,說,/,卡片,消磁,/,我,懷疑,是,設定,日期,出錯,了,吧,/,怎,麽,沒帶,出去,/,放在,房內,的,也,會,一,併,消磁,了,呢,/,這點,也,感受,不佳,/,另外,/,地下,停車場,出入口,車牌,辨識,也,是,遇到,故障,沒,反應,/,是,有人,及時,來,開門,/,只能,說,飯店,出錯,率佳,/,退房,時,告知,上述,情形,/,櫃檯,小姐,很,專業,的,回覆,/,我們,會,再,請,人員,注意,/,算是,有,回應,的,/,
A	路過,沒住過,
A	很難,吃,
A	新開,的,花園,Thai,/,Thai,/,服務,素質,有待,加強,/,點餐,時,飲料,是,熱的,冷,的,不,清楚,/,上菜,打破,酒杯,跟,啤酒,把,同行,友人,衣服,都,用,濕,玻璃,碎片,彈到,其他人,腳,沒有,任何,道歉,/,補上,啤酒,又,上,錯,/,上五個,碗,有,三個,碗,沒,洗,乾淨,有,烘乾,的,飯粒,/,結帳,時,的,服務,人員,站,在,收銀,臺,前,卻問,我們,是,單點,嗎,/,詢問,會員,跟,三倍,券,優惠,也,不,清楚,自家,三倍,券,使用,規範,/,後,來,資深,的,協助,/,列出,的,明細,明顯,沒有,帶入,菜單,優惠,還要,用筆,跟,計算,機,/,新人,也,沒,提醒,要用,會員,/,我們,提醒,後,又,再,按,計算,機算,一次,/,泰式,餐點,選擇,不多,但,口味,都,有,一定,水準,/,反,而是,最一,開始,招待,了,炒,泡,麵,/,但,泡,麵,已經,非常,軟,/,反而,扣分,/,
A	大門,進去,服務,中心,的,櫃檯,人員,態度,極差,/,回答,客人,問題,的,口氣,很,不好,/,降低,整個,飯店,的,格調,/,很,失望,/,飯店,漂亮,也,算,乾淨,/,但是,服務,人員,態度,真的,需要,改進,
A	說,實話,/,想不到,五星,級,飯店,是,如此,/,先前,住過,很多,五星,級,飯店,都,很,滿意,/,從,一,開始,的,check,/,in,/,一名,男,服務,員,的,態度,真的,不是,很,友善,/,中間,有問,一些,訂房,問題,時,那,說,話,方式,就,不是,很好,了,/,最後,問,是否,可以,用,好,食卷,去,付,晚餐,的,錢,/,竟然,來,了,一句,不,知道,/,現在,五倍,卷,不是,正盛,行,/,能,不能,抵用,應該,要,知道,不是,嗎,/,還是,我,不,該,把,五星,級,想,得,如此,美好,/,而且,晚餐,跟,早餐,都,很,普普,/,菜色,有點,少,/,但,重點,還是,服務,態度,吧,/,整個,直接,影響,了,整個,飯店,的,體驗,/,
A	問了,好幾,次要,定,當天,的,住宿,/,飯店,都,說,客滿,/,不,知道,是,真的,客滿,/,還是,不,願意,接,當天,的,客人,
A	常來,此,開會,
A	我,列出,一下,2,點,可以,改善,的,項目,/,1,/,晚班,櫃檯,的,男性,人員,不,友善,/,客人,配合,你,拿,證件,以及,手機,給你,/,返,還時,不是,用,兩,隻,手,也,沒有,說,謝謝,/,讓,人,觀感,很差,/,2,/,房間,內燒,水壺,的,側邊,竟然,會,燙,人,/,讓,人,覺得,很,驚訝,這是,間,五星,飯店,/,
A	環境,優雅,
A	今天,來,這裡,找,入住,的,朋友,/,進門,被,門口,door,/,man,很,沒禮貌,的,兇,/,叫,你,朋友,自己,下來,接,你,/,我們,這邊,沒有,接待,服務,/,讓,我,非常,訝異,/,這裡,畢竟,也,算,還不錯,的,飯店,/,門口,服務,人員,這什麼,奇怪,的,態度,/,即使,真的,櫃檯,沒有,幫忙,打電話,上樓,詢問,/,開,電梯,好,了,/,有,必要,這麼,跩,嗎,/,以為,自己,是,最高,級,飯店,是不是,/,
